Food_code,Seq_num,Additional_food_description,Start_date,End_date
71203010,2,salted,2017-01-01,2018-12-31
71203010,3,plain popped chips,2017-01-01,2018-12-31
71203020,1,all flavors,2017-01-01,2018-12-31
71203020,2,flavored popped chips,2017-01-01,2018-12-31
71203030,1,"popped chips, NFS",2017-01-01,2018-12-31
71205020,1,shoestrings,2017-01-01,2018-12-31
71205020,2,original,2017-01-01,2018-12-31
71205030,1,shoestrings,2017-01-01,2018-12-31
71205030,2,all flavors,2017-01-01,2018-12-31
71205040,1,"corn and potato ""fries""",2017-01-01,2018-12-31
71205040,2,all flavors,2017-01-01,2018-12-31
71205040,3,Hot Fries,2017-01-01,2018-12-31
71205040,4,"barbecue ""fries""",2017-01-01,2018-12-31
71205040,5,"Cheddar ""fries""",2017-01-01,2018-12-31
71220000,1,veggie chips,2017-01-01,2018-12-31
71220000,5,Eat smart,2017-01-01,2018-12-31
71220000,6,vegetable puffs,2017-01-01,2018-12-31
71220000,7,vegetable sticks,2017-01-01,2018-12-31
71220000,8,veggie straws,2017-01-01,2018-12-31
71220000,9,veggie crisp,2017-01-01,2018-12-31
71220000,10,Terra,2017-01-01,2018-12-31
71220000,11,all flavors excluding sweet potato,2017-01-01,2018-12-31
71220000,12,snap pea crisps,2017-01-01,2018-12-31
71305015,1,au gratin,2017-01-01,2018-12-31
71305015,2,creamed,2017-01-01,2018-12-31
71305020,1,au gratin,2017-01-01,2018-12-31
71305020,2,creamed,2017-01-01,2018-12-31
71305030,1,au gratin,2017-01-01,2018-12-31
71305030,2,creamed,2017-01-01,2018-12-31
71305030,3,with or without cheese,2017-01-01,2018-12-31
71305040,1,au gratin,2017-01-01,2018-12-31
71305040,2,creamed,2017-01-01,2018-12-31
71305040,3,with or without cheese,2017-01-01,2018-12-31
71305050,1,au gratin,2017-01-01,2018-12-31
71305050,2,creamed,2017-01-01,2018-12-31
71305050,3,with or without cheese,2017-01-01,2018-12-31
71305060,1,au gratin,2017-01-01,2018-12-31
71305060,2,creamed,2017-01-01,2018-12-31
71305060,3,with or without cheese,2017-01-01,2018-12-31
71305070,1,au gratin,2017-01-01,2018-12-31
71305070,2,creamed,2017-01-01,2018-12-31
71305070,3,with or without cheese,2017-01-01,2018-12-31
71305070,4,refrigerated,2017-01-01,2018-12-31
71305070,5,microwaveable,2017-01-01,2018-12-31
71305070,6,frozen,2017-01-01,2018-12-31
71305070,7,from school,2017-01-01,2018-12-31
71305080,1,au gratin,2017-01-01,2018-12-31
71305080,2,creamed,2017-01-01,2018-12-31
71305080,3,with or without cheese,2017-01-01,2018-12-31
71305080,4,refrigerated,2017-01-01,2018-12-31
71305080,5,microwaveable,2017-01-01,2018-12-31
71305080,6,frozen,2017-01-01,2018-12-31
71305080,7,from school,2017-01-01,2018-12-31
71401000,2,other place,2017-01-01,2018-12-31
71401000,3,home or store,2017-01-01,2018-12-31
71401000,4,NS as to fried or baked,2017-01-01,2018-12-31
71401010,3,home or store,2017-01-01,2018-12-31
71401015,2,home or store,2017-01-01,2018-12-31
71401020,3,home or store,2017-01-01,2018-12-31
71401031,1,other place,2017-01-01,2018-12-31
71401032,1,home or store,2017-01-01,2018-12-31
71401039,1,other place,2017-01-01,2018-12-31
71401041,1,with chili,2017-01-01,2018-12-31
71401041,2,with chili and cheese,2017-01-01,2018-12-31
71401045,1,other place,2017-01-01,2018-12-31
71401050,1,other place,2017-01-01,2018-12-31
71401050,2,chili with cheese,2017-01-01,2018-12-31
71402500,4,fresh or frozen,2017-01-01,2018-12-31
71402500,5,fried or baked,2017-01-01,2018-12-31
71402500,6,home or store,2017-01-01,2018-12-31
71402510,3,fresh or frozen,2017-01-01,2018-12-31
71402510,4,fried or baked,2017-01-01,2018-12-31
71402510,5,home or store,2017-01-01,2018-12-31
71402520,3,fresh or frozen,2017-01-01,2018-12-31
71402520,4,fried or baked,2017-01-01,2018-12-31
71402520,5,home or store,2017-01-01,2018-12-31
71403040,1,cottage style,2017-01-01,2018-12-31
71403040,2,fried,2017-01-01,2018-12-31
71403040,3,German fried,2017-01-01,2018-12-31
71403050,1,refrigerated,2017-01-01,2018-12-31
71403050,2,microwavable,2017-01-01,2018-12-31
71403050,3,frozen,2017-01-01,2018-12-31
71403050,4,dry mix,2017-01-01,2018-12-31
71403050,5,from school,2017-01-01,2018-12-31
71403500,1,Potatoes O'Brien,2017-01-01,2018-12-31
71403500,3,green or red peppers and onions,2017-01-01,2018-12-31
71404050,1,home fries,2017-01-01,2018-12-31
71404050,2,with or without cheese,2017-01-01,2018-12-31
71405030,1,with or without cheese,2017-01-01,2018-12-31
71405040,1,refrigerated,2017-01-01,2018-12-31
71405040,2,microwavable,2017-01-01,2018-12-31
71405040,3,frozen,2017-01-01,2018-12-31
71405050,1,refrigerated,2017-01-01,2018-12-31
71405050,2,microwavable,2017-01-01,2018-12-31
71405050,3,frozen,2017-01-01,2018-12-31
71410500,1,sour cream,2017-01-01,2018-12-31
71410500,2,salsa,2017-01-01,2018-12-31
71411000,1,sour cream,2017-01-01,2018-12-31
71411000,2,salsa,2017-01-01,2018-12-31
71501007,1,refrigerated,2017-01-01,2018-12-31
71501007,2,microwavable,2017-01-01,2018-12-31
71501007,3,frozen,2017-01-01,2018-12-31
71501010,1,with water,2017-01-01,2018-12-31
71501010,2,sour cream,2017-01-01,2018-12-31
71501010,3,cream,2017-01-01,2018-12-31
71501011,1,with water,2017-01-01,2018-12-31
71501011,2,sour cream,2017-01-01,2018-12-31
71501011,3,cream,2017-01-01,2018-12-31
71501012,1,with water,2017-01-01,2018-12-31
71501012,2,cheese,2017-01-01,2018-12-31
71501012,3,sour cream,2017-01-01,2018-12-31
71501012,4,cream,2017-01-01,2018-12-31
71501018,1,with gravy,2017-01-01,2018-12-31
71501040,1,with water,2017-01-01,2018-12-31
71501040,2,sour cream,2017-01-01,2018-12-31
71501040,3,cream,2017-01-01,2018-12-31
71501045,1,with water,2017-01-01,2018-12-31
71501045,2,sour cream,2017-01-01,2018-12-31
71501045,3,cream,2017-01-01,2018-12-31
71501054,1,with water,2017-01-01,2018-12-31
71501054,2,cheese,2017-01-01,2018-12-31
71501054,3,sour cream,2017-01-01,2018-12-31
71501054,4,cream,2017-01-01,2018-12-31
71501061,1,"refrigerated, microwavable, frozen",2017-01-01,2018-12-31
71501071,1,refrigerated,2017-01-01,2018-12-31
71501071,2,microwavable,2017-01-01,2018-12-31
71501071,3,frozen,2017-01-01,2018-12-31
71501071,4,cream,2017-01-01,2018-12-31
71501071,5,sour cream,2017-01-01,2018-12-31
71501075,1,with cheese,2017-01-01,2018-12-31
71501075,2,cream,2017-01-01,2018-12-31
71501075,3,sour cream,2017-01-01,2018-12-31
71501075,4,"refrigerated, microwavable, frozen",2017-01-01,2018-12-31
71503010,1,potato croquettes,2017-01-01,2018-12-31
71503010,2,potato cake,2017-01-01,2018-12-31
71505000,2,tater tots,2017-01-01,2018-12-31
71505000,3,potato puffs,2017-01-01,2018-12-31
71505010,1,tater tots,2017-01-01,2018-12-31
71505010,2,potato puffs,2017-01-01,2018-12-31
71505010,3,other place,2017-01-01,2018-12-31
71505020,1,tater tots,2017-01-01,2018-12-31
71505020,2,potato puffs,2017-01-01,2018-12-31
71505030,1,home or store,2017-01-01,2018-12-31
71505030,2,tater tots,2017-01-01,2018-12-31
71505030,3,potato puffs,2017-01-01,2018-12-31
71505040,1,home or store,2017-01-01,2018-12-31
71505040,2,tater tots,2017-01-01,2018-12-31
71505040,3,potato puffs,2017-01-01,2018-12-31
71505050,1,home or store,2017-01-01,2018-12-31
71505050,2,tater tots,2017-01-01,2018-12-31
71505050,3,potato puffs,2017-01-01,2018-12-31
71505060,1,home or store,2017-01-01,2018-12-31
71505060,2,tater tots,2017-01-01,2018-12-31
71505060,3,crispy crowns,2017-01-01,2018-12-31
71505060,4,potato puffs,2017-01-01,2018-12-31
71505060,5,NS as to fresh or frozen,2017-01-01,2018-12-31
71507005,1, NS as to peel eaten,2017-01-01,2018-12-31
71507005,2,margarine,2017-01-01,2018-12-31
71507005,3,twice baked,2017-01-01,2018-12-31
71507005,4,stuffed,2017-01-01,2018-12-31
71507010,1,NS as to peel eaten,2017-01-01,2018-12-31
71507010,2,butter or margarine,2017-01-01,2018-12-31
71507010,3,twice baked,2017-01-01,2018-12-31
71507010,4,stuffed,2017-01-01,2018-12-31
71507020,1,NS as to peel eaten,2017-01-01,2018-12-31
71507020,3,cream cheese,2017-01-01,2018-12-31
71507020,4,cheese sauce,2017-01-01,2018-12-31
71507020,5,sour cream,2017-01-01,2018-12-31
71507020,6,butter or margarine,2017-01-01,2018-12-31
71507020,7,twice baked,2017-01-01,2018-12-31
71507020,8,stuffed,2017-01-01,2018-12-31
71507025,1,NS as to peel eaten,2017-01-01,2018-12-31
71507025,2,bacon,2017-01-01,2018-12-31
71507025,3,chicken,2017-01-01,2018-12-31
71507025,4,ham,2017-01-01,2018-12-31
71507025,5,cheese,2017-01-01,2018-12-31
71507025,6,cream cheese,2017-01-01,2018-12-31
71507025,7,cheese sauce,2017-01-01,2018-12-31
71507025,8,sour cream,2017-01-01,2018-12-31
71507025,9,butter or margarine,2017-01-01,2018-12-31
71507025,10,twice baked,2017-01-01,2018-12-31
71507025,11,stuffed,2017-01-01,2018-12-31
71507030,1,NS as to peel eaten,2017-01-01,2018-12-31
71507030,3,cheese sauce,2017-01-01,2018-12-31
71507030,4,sour cream,2017-01-01,2018-12-31
71507030,5,butter or margarine,2017-01-01,2018-12-31
71507030,6,twice baked,2017-01-01,2018-12-31
71507030,7,stuffed,2017-01-01,2018-12-31
71507030,8,cheese,2017-01-01,2018-12-31
71507030,9,cream cheese,2017-01-01,2018-12-31
71507035,1,NS as to peel eaten,2017-01-01,2018-12-31
71507035,2,broccoli,2017-01-01,2018-12-31
71507035,3,cheese,2017-01-01,2018-12-31
71507035,4,cream cheese,2017-01-01,2018-12-31
71507035,5,cheese sauce,2017-01-01,2018-12-31
71507035,6,sour cream,2017-01-01,2018-12-31
71507035,7,butter or margarine,2017-01-01,2018-12-31
71507035,8,twice baked,2017-01-01,2018-12-31
71507035,9,stuffed,2017-01-01,2018-12-31
71508005,1,margarine,2017-01-01,2018-12-31
71508005,2,twice baked,2017-01-01,2018-12-31
71508005,3,stuffed,2017-01-01,2018-12-31
71508010,1,butter or margarine,2017-01-01,2018-12-31
71508010,2,twice baked,2017-01-01,2018-12-31
71508010,3,stuffed,2017-01-01,2018-12-31
71508020,2,cream cheese,2017-01-01,2018-12-31
71508020,3,cheese sauce,2017-01-01,2018-12-31
71508020,4,sour cream,2017-01-01,2018-12-31
71508020,5,butter or margarine,2017-01-01,2018-12-31
71508020,6,twice baked,2017-01-01,2018-12-31
71508020,7,stuffed,2017-01-01,2018-12-31
71508025,1,bacon,2017-01-01,2018-12-31
71508025,2,chicken,2017-01-01,2018-12-31
71508025,3,ham,2017-01-01,2018-12-31
71508025,4,cheese,2017-01-01,2018-12-31
71508025,5,cream cheese,2017-01-01,2018-12-31
71508025,6,cheese sauce,2017-01-01,2018-12-31
71508025,7,sour cream,2017-01-01,2018-12-31
71508025,8,butter or margarine,2017-01-01,2018-12-31
71508025,9,twice baked,2017-01-01,2018-12-31
71508025,10,stuffed,2017-01-01,2018-12-31
71508030,2,cheese sauce,2017-01-01,2018-12-31
71508030,3,sour cream,2017-01-01,2018-12-31
71508030,4,butter or margarine,2017-01-01,2018-12-31
71508030,5,twice baked,2017-01-01,2018-12-31
71508030,6,stuffed,2017-01-01,2018-12-31
71508030,7,cheese,2017-01-01,2018-12-31
71508030,8,cream cheese,2017-01-01,2018-12-31
71508035,1,broccoli,2017-01-01,2018-12-31
71508035,2,cheese,2017-01-01,2018-12-31
71508035,3,cream cheese,2017-01-01,2018-12-31
71508035,4,cheese sauce,2017-01-01,2018-12-31
71508035,5,sour cream,2017-01-01,2018-12-31
71508035,6,butter or margarine,2017-01-01,2018-12-31
71508035,7,twice baked,2017-01-01,2018-12-31
71508035,8,stuffed,2017-01-01,2018-12-31
71600950,1,fast food / other place,2017-01-01,2018-12-31
71601010,1,NS as to type of dressing,2017-01-01,2018-12-31
71601015,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71601020,1,Miracle Whip,2017-01-01,2018-12-31
71601020,2,imitation mayonnaise,2017-01-01,2018-12-31
71601020,3,coleslaw dressing,2017-01-01,2018-12-31
71601020,4,"""slaw"" dressing",2017-01-01,2018-12-31
71601025,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71601025,2,Miracle Whip Light,2017-01-01,2018-12-31
71601025,3,light coleslaw dressing,2017-01-01,2018-12-31
71601025,4,"light ""slaw"" dressing",2017-01-01,2018-12-31
71601025,5,light imitation mayonnaise,2017-01-01,2018-12-31
71601025,6,Hellmann's Dijonnaise,2017-01-01,2018-12-31
71601030,1,ranch dressing,2017-01-01,2018-12-31
71601030,2,ranch dip,2017-01-01,2018-12-31
71601030,3,peppercorn dressing,2017-01-01,2018-12-31
71601030,4,creamy Italian,2017-01-01,2018-12-31
71601030,5,French made with sour cream,2017-01-01,2018-12-31
71601030,6,creamy bacon dressing,2017-01-01,2018-12-31
71601030,7,creamy parmesan,2017-01-01,2018-12-31
71601030,8,cream cheese dressing,2017-01-01,2018-12-31
71601030,9,sour cream,2017-01-01,2018-12-31
71601030,10,blue cheese or roquefort cheese dressing,2017-01-01,2018-12-31
71601030,11,caesar dressing,2017-01-01,2018-12-31
71601035,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71601035,2,light ranch dressing,2017-01-01,2018-12-31
71601035,3,light ranch dip,2017-01-01,2018-12-31
71601035,4,light peppercorn dressing,2017-01-01,2018-12-31
71601035,5,light creamy Italian,2017-01-01,2018-12-31
71601035,6,light French made with sour cream,2017-01-01,2018-12-31
71601035,7,light creamy bacon dressing,2017-01-01,2018-12-31
71601035,8,light caesar dressing,2017-01-01,2018-12-31
71601035,9,light cream cheese dressing,2017-01-01,2018-12-31
71601035,10,light sour cream,2017-01-01,2018-12-31
71601035,11,light blue or roquefort cheese dressing,2017-01-01,2018-12-31
71601035,13,light creamy parmesan,2017-01-01,2018-12-31
71601040,1,vinegar and oil,2017-01-01,2018-12-31
71601040,2,vinaigrette,2017-01-01,2018-12-31
71601040,3,Greek dressing,2017-01-01,2018-12-31
71601040,4,Champagne dressing,2017-01-01,2018-12-31
71601040,5,celery seed dressing,2017-01-01,2018-12-31
71601040,6,onion or Vidalia onion dressing,2017-01-01,2018-12-31
71601040,7,"red wine, balsamic, or raspberry vinegar dressing",2017-01-01,2018-12-31
71601040,8,French dressing,2017-01-01,2018-12-31
71601045,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71601045,7,Newman's Own Light,2017-01-01,2018-12-31
71601045,8,light vinaigrette,2017-01-01,2018-12-31
71601045,9,light Greek dressing,2017-01-01,2018-12-31
71601045,10,light onion or Vidalia onion dressing,2017-01-01,2018-12-31
71601045,11,light Champagne dressing,2017-01-01,2018-12-31
71601045,12,light celery seed dressing,2017-01-01,2018-12-31
71601050,1,fat free mayonnaise,2017-01-01,2018-12-31
71601050,2,fat free mayonnaise-type salad dressing,2017-01-01,2018-12-31
71601050,3,fat free Italian dressing,2017-01-01,2018-12-31
71601050,4,any fat free creamy dressing,2017-01-01,2018-12-31
71601050,5,fat free vinaigrette,2017-01-01,2018-12-31
71601050,6,with no dressing,2017-01-01,2018-12-31
71602950,1,fast food / other place,2017-01-01,2018-12-31
71603010,1,NS as to type of dressing,2017-01-01,2018-12-31
71603015,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71603020,1,Miracle Whip,2017-01-01,2018-12-31
71603020,2,imitation mayonnaise,2017-01-01,2018-12-31
71603020,3,coleslaw dressing,2017-01-01,2018-12-31
71603020,4,"""slaw"" dressing",2017-01-01,2018-12-31
71603025,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71603025,2,Miracle Whip Light,2017-01-01,2018-12-31
71603025,3,light imitation mayonnaise,2017-01-01,2018-12-31
71603025,4,light coleslaw dressing,2017-01-01,2018-12-31
71603025,5,"light ""slaw"" dressing",2017-01-01,2018-12-31
71603025,6,Hellmann's Dijonnaise,2017-01-01,2018-12-31
71603030,1,ranch dressing,2017-01-01,2018-12-31
71603030,2,ranch dip,2017-01-01,2018-12-31
71603030,3,peppercorn dressing,2017-01-01,2018-12-31
71603030,4,creamy Italian,2017-01-01,2018-12-31
71603030,5,French made with sour cream,2017-01-01,2018-12-31
71603030,6,creamy bacon dressing,2017-01-01,2018-12-31
71603030,7,creamy parmesan,2017-01-01,2018-12-31
71603030,8,cream cheese dressing,2017-01-01,2018-12-31
71603030,9,sour cream,2017-01-01,2018-12-31
71603030,10,blue cheese or roquefort cheese dressing,2017-01-01,2018-12-31
71603030,11,caesar dressing,2017-01-01,2018-12-31
71603035,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71603035,2,light ranch dressing,2017-01-01,2018-12-31
71603035,3,light ranch dip,2017-01-01,2018-12-31
71603035,4,light blue or roquefort cheese dressing,2017-01-01,2018-12-31
71603035,5,light caesar dressing,2017-01-01,2018-12-31
71603035,6,light peppercorn dressing,2017-01-01,2018-12-31
71603035,7,light creamy Italian,2017-01-01,2018-12-31
71603035,8,light French made with sour cream,2017-01-01,2018-12-31
71603035,9,light creamy bacon dressing,2017-01-01,2018-12-31
71603035,10,light creamy parmesan,2017-01-01,2018-12-31
71603035,11,light cream cheese dressing,2017-01-01,2018-12-31
71603035,12,light sour cream,2017-01-01,2018-12-31
71603040,1,vinegar and oil,2017-01-01,2018-12-31
71603040,2,vinaigrette,2017-01-01,2018-12-31
71603040,3,Greek dressing,2017-01-01,2018-12-31
71603040,4,onion or Vidalia onion dressing,2017-01-01,2018-12-31
71603040,5,Champagne dressing,2017-01-01,2018-12-31
71603040,6,celery seed dressing,2017-01-01,2018-12-31
71603040,7,"red wine, balsamic, or raspberry vinegar dressing",2017-01-01,2018-12-31
71603045,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
71603045,2,Newman's Own Light,2017-01-01,2018-12-31
71603045,3,light vinaigrette,2017-01-01,2018-12-31
71603045,4,light Greek dressing,2017-01-01,2018-12-31
71603045,5,light onion or Vidalia onion dressing,2017-01-01,2018-12-31
71603045,6,light Champagne dressing,2017-01-01,2018-12-31
71603045,7,light celery seed dressing,2017-01-01,2018-12-31
71603050,1,fat free mayonnaise,2017-01-01,2018-12-31
71603050,2,fat free mayonnaise-type salad dressing,2017-01-01,2018-12-31
71603050,3,fat free Italian dressing,2017-01-01,2018-12-31
71603050,4,any fat free creamy dressing,2017-01-01,2018-12-31
71603050,5,fat free vinaigrette,2017-01-01,2018-12-31
71603050,6,with no dressing,2017-01-01,2018-12-31
71701000,1,latkes,2017-01-01,2018-12-31
71701000,2,any source,2017-01-01,2018-12-31
71701500,1,potato and flour pancake,2017-01-01,2018-12-31
71701500,2,any source,2017-01-01,2018-12-31
71703990,1,papas guisadas,2017-01-01,2018-12-31
71703990,2,with or with out peel,2017-01-01,2018-12-31
71703990,4,with or without fat added,2017-01-01,2018-12-31
71704000,3,Mexican style,2017-01-01,2018-12-31
71704000,4,papas guisadas con tomate,2017-01-01,2018-12-31
71704000,5,with or without peel eaten,2017-01-01,2018-12-31
71704000,6,with or without fat,2017-01-01,2018-12-31
71801000,1,with macaroni,2017-01-01,2018-12-31
71801010,1,Vichyssoise soup,2017-01-01,2018-12-31
71801010,2,with macaroni,2017-01-01,2018-12-31
71801020,1,with macaroni,2017-01-01,2018-12-31
71803010,1,corn chowder,2017-01-01,2018-12-31
71851010,1,Sopa de platano,2017-01-01,2018-12-31
71900100,2,cooking spray,2017-01-01,2018-12-31
71900200,1,fried plantains,2017-01-01,2018-12-31
71900200,2,tostones,2017-01-01,2018-12-31
71900200,3,"plantain, NFS",2017-01-01,2018-12-31
71900200,4,from restaurant,2017-01-01,2018-12-31
71905008,1,NS as to fat added,2017-01-01,2018-12-31
71905100,1,animal fat,2017-01-01,2018-12-31
71905100,2,shortening,2017-01-01,2018-12-31
71930120,1,yuca blanca,2017-01-01,2018-12-31
71930120,2,with or without fat,2017-01-01,2018-12-31
71945010,1,Name hervido,2017-01-01,2018-12-31
71945020,1,Bunuelos de name,2017-01-01,2018-12-31
71950010,1,yautia,2017-01-01,2018-12-31
71950010,2,with or without fat,2017-01-01,2018-12-31
71961010,2,with or without fat,2017-01-01,2018-12-31
71962020,1,malanga,2017-01-01,2018-12-31
71962020,2,with or without fat,2017-01-01,2018-12-31
71962040,1,with or without fat,2017-01-01,2018-12-31
71970200,1,African dish,2017-01-01,2018-12-31
72101220,1,with or without fat,2017-01-01,2018-12-31
72103000,1,"Broccoli rabe, raap, or rapini",2017-01-01,2018-12-31
72103030,4,"broccoli rabe, raap, or rapini",2017-01-01,2018-12-31
72103030,5,with or without fat,2017-01-01,2018-12-31
72104220,1,with or without fat,2017-01-01,2018-12-31
72107100,1,collard greens,2017-01-01,2018-12-31
72107211,1,collard greens,2017-01-01,2018-12-31
72107211,3,cooking spray,2017-01-01,2018-12-31
72107212,1,collard greens,2017-01-01,2018-12-31
72107212,3,cooking spray,2017-01-01,2018-12-31
72107213,1,collard greens,2017-01-01,2018-12-31
72107213,3,cooking spray,2017-01-01,2018-12-31
72107220,2,with or without fat,2017-01-01,2018-12-31
72107221,1,collard greens,2017-01-01,2018-12-31
72107221,2,NS as to fat added,2017-01-01,2018-12-31
72107222,1,collard greens,2017-01-01,2018-12-31
72107222,2,NS as to fat added,2017-01-01,2018-12-31
72107223,1,collard greens,2017-01-01,2018-12-31
72107223,2,NS as to fat added,2017-01-01,2018-12-31
72107227,1,collard greens,2017-01-01,2018-12-31
72107228,1,collard greens,2017-01-01,2018-12-31
72107228,3,animal fat,2017-01-01,2018-12-31
72107228,4,shortening,2017-01-01,2018-12-31
72107228,5,from restaurant,2017-01-01,2018-12-31
72107230,1,collard greens,2017-01-01,2018-12-31
72107231,1,collard greens,2017-01-01,2018-12-31
72107231,3,animal fat,2017-01-01,2018-12-31
72107231,4,shortening,2017-01-01,2018-12-31
72107233,1,collard greens,2017-01-01,2018-12-31
72107234,1,collard greens,2017-01-01,2018-12-31
72107234,3,animal fat,2017-01-01,2018-12-31
72107234,4,shortening,2017-01-01,2018-12-31
72110221,1,with or without fat,2017-01-01,2018-12-31
72113220,1,with or without fat,2017-01-01,2018-12-31
72116000,1,endive,2017-01-01,2018-12-31
72116000,2,chicory,2017-01-01,2018-12-31
72116000,3,escarole,2017-01-01,2018-12-31
72116000,4,green leaf,2017-01-01,2018-12-31
72116150,1,Wendy's Caesar Side Salad,2017-01-01,2018-12-31
72116220,1,endive,2017-01-01,2018-12-31
72116220,2,with or without fat,2017-01-01,2018-12-31
72118211,2,cooking spray,2017-01-01,2018-12-31
72118212,2,cooking spray,2017-01-01,2018-12-31
72118213,2,cooking spray,2017-01-01,2018-12-31
72118220,1,with or without fat,2017-01-01,2018-12-31
72118221,1,NS as to fat added,2017-01-01,2018-12-31
72118221,2,from restaurant,2017-01-01,2018-12-31
72118222,1,NS as to fat added,2017-01-01,2018-12-31
72118223,1,NS as to fat added,2017-01-01,2018-12-31
72119211,2,cooking spray,2017-01-01,2018-12-31
72119212,2,cooking spray,2017-01-01,2018-12-31
72119213,2,cooking spray,2017-01-01,2018-12-31
72119220,1,with or without fat,2017-01-01,2018-12-31
72119221,1,NS as to fat added,2017-01-01,2018-12-31
72119221,2,from restaurant,2017-01-01,2018-12-31
72119222,1,NS as to fat added,2017-01-01,2018-12-31
72119223,1,NS as to fat added,2017-01-01,2018-12-31
72120220,1,with or without fat,2017-01-01,2018-12-31
72121211,2,with or without fat,2017-01-01,2018-12-31
72122211,2,cooking spray,2017-01-01,2018-12-31
72122212,2,cooking spray,2017-01-01,2018-12-31
72122213,2,cooking spray,2017-01-01,2018-12-31
72122220,1,with or without fat,2017-01-01,2018-12-31
72122221,1,NS as to fat added,2017-01-01,2018-12-31
72122221,2,from restaurant,2017-01-01,2018-12-31
72122222,1,NS as to fat added,2017-01-01,2018-12-31
72122223,1,NS as to fat added,2017-01-01,2018-12-31
72123020,1,with or without fat,2017-01-01,2018-12-31
72125211,2,cooking spray,2017-01-01,2018-12-31
72125212,2,cooking spray,2017-01-01,2018-12-31
72125213,2,cooking spray,2017-01-01,2018-12-31
72125218,2,animal fat,2017-01-01,2018-12-31
72125218,3,shortening,2017-01-01,2018-12-31
72125218,4,from restaurant,2017-01-01,2018-12-31
72125220,1,with or without fat,2017-01-01,2018-12-31
72125221,1,NS as to fat added,2017-01-01,2018-12-31
72125222,1,NS as to fat added,2017-01-01,2018-12-31
72125223,1,NS as to fat added,2017-01-01,2018-12-31
72125225,2,animal fat,2017-01-01,2018-12-31
72125225,3,shortening,2017-01-01,2018-12-31
72125228,2,animal fat,2017-01-01,2018-12-31
72125228,3,shortening,2017-01-01,2018-12-31
72125260,1,"spinach casserole, NFS",2017-01-01,2018-12-31
72125310,1,spinach or mustard greens with cottage cheese,2017-01-01,2018-12-31
72125310,3,Saagwala,2017-01-01,2018-12-31
72125310,4,Saag Paneer,2017-01-01,2018-12-31
72125310,5,Indian dish,2017-01-01,2018-12-31
72125500,1,Chana Shaag or Sagh,2017-01-01,2018-12-31
72125500,2,spinach and chickpeas,2017-01-01,2018-12-31
72125500,3,Indian,2017-01-01,2018-12-31
72126001,1,callaloo,2017-01-01,2018-12-31
72126001,2,calaloo,2017-01-01,2018-12-31
72126001,3,callilu,2017-01-01,2018-12-31
72126001,4,bhaji,2017-01-01,2018-12-31
72126001,6,with or without fat,2017-01-01,2018-12-31
72127001,2,with or without fat,2017-01-01,2018-12-31
72128211,2,cooking spray,2017-01-01,2018-12-31
72128212,2,cooking spray,2017-01-01,2018-12-31
72128213,2,cooking spray,2017-01-01,2018-12-31
72128220,1,with or without fat,2017-01-01,2018-12-31
72128221,1,NS as to fat added,2017-01-01,2018-12-31
72128221,2,from restaurant,2017-01-01,2018-12-31
72128222,1,NS as to fat added,2017-01-01,2018-12-31
72128223,1,NS as to fat added,2017-01-01,2018-12-31
72128237,3,cooking spray,2017-01-01,2018-12-31
72128237,4,no salt added,2017-01-01,2018-12-31
72128238,2,NS as to fat added,2017-01-01,2018-12-31
72128238,3,no salt added,2017-01-01,2018-12-31
72130201,2,with or without fat,2017-01-01,2018-12-31
72132201,2,with or without fat,2017-01-01,2018-12-31
72133201,2,swamp cabbage,2017-01-01,2018-12-31
72133201,3,with or without fat,2017-01-01,2018-12-31
72201211,2,cooking spray,2017-01-01,2018-12-31
72201212,2,cooking spray,2017-01-01,2018-12-31
72201220,1,with or without fat,2017-01-01,2018-12-31
72201221,1,NS as to fat added,2017-01-01,2018-12-31
72201222,1,NS as to fat added,2017-01-01,2018-12-31
72201224,2,animal fat,2017-01-01,2018-12-31
72201224,3,shortening,2017-01-01,2018-12-31
72201227,2,animal fat,2017-01-01,2018-12-31
72201227,3,shortening,2017-01-01,2018-12-31
72202010,1,cream sauce,2017-01-01,2018-12-31
72202020,1,mushroom sauce,2017-01-01,2018-12-31
72202030,1,battered or breaded,2017-01-01,2018-12-31
72202030,2,broccoli bites,2017-01-01,2018-12-31
72203070,1,with or without fat,2017-01-01,2018-12-31
72302000,1,cream of broccoli soup,2017-01-01,2018-12-31
72302000,2,NS as to made with milk or water,2017-01-01,2018-12-31
72307000,1,cream of spinach soup,2017-01-01,2018-12-31
72307000,2,escarole soup,2017-01-01,2018-12-31
72308000,1,Vietnamese Vegetable and Pork Soup,2017-01-01,2018-12-31
